CODGEO;NBMENFISC17;NBPERSMENFISC17;MED17;PIMP17;TP6017;TP60AGE117;TP60AGE217;TP60AGE317;TP60AGE417;TP60AGE517;TP60AGE617;TP60TOL117;TP60TOL217;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;D117;D917;RD17
17033;204;453;18440;;;;;;;;;;;;;;;;;;;;;;;;
17034;205;432;18960;;;;;;;;;;;;;;;;;;;;;;;;
17035;60;116;19600;;;;;;;;;;;;;;;;;;;;;;;;
17036;278;763;21460;;;;;;;;;;;;;;;;;;;;;;;;
17037;298;626;17430;;;;;;;;;;;;;;;;;;;;;;;;
17038;213;533;18670;;;;;;;;;;;;;;;;;;;;;;;;
17039;85;221;21680;;;;;;;;;;;;;;;;;;;;;;;;
17041;592;1606;20230;;;;;;;;;;;;;;;;;;;;;;;;
17042;192;459;19950;;;;;;;;;;;;;;;;;;;;;;;;
17043;308;699;18680;;;;;;;;;;;;;;;;;;;;;;;;
17044;482;1124;19580;;;;;;;;;;;;;;;;;;;;;;;;
17045;418;1035;19800;;;;;;;;;;;;;;;;;;;;;;;;
17046;169;410;19180;;;;;;;;;;;;;;;;;;;;;;;;
17047;101;243;19870;;;;;;;;;;;;;;;;;;;;;;;;
17048;136;322;17820;;;;;;;;;;;;;;;;;;;;;;;;
17049;;;;;;;;;;;;;;;;;;;;;;;;;;;
17050;199;465;18410;;;;;;;;;;;;;;;;;;;;;;;;
17051;1223;2588;24560;64;8;;;;;;;;;47.2;36.8;2.6;7.8;49.5;22.6;2.1;0.9;0.8;0.4;-21.4;13420;49560;3.7
17052;321;739;19170;;;;;;;;;;;;;;;;;;;;;;;;
17053;567;1359;18700;;;;;;;;;;;;;;;;;;;;;;;;
17054;88;200;16860;;;;;;;;;;;;;;;;;;;;;;;;
17055;100;205;18320;;;;;;;;;;;;;;;;;;;;;;;;
17056;257;645;20200;;;;;;;;;;;;;;;;;;;;;;;;
17057;315;869;20580;;;;;;;;;;;;;;;;;;;;;;;;
17058;1661;3443;19360;42;14;;;;;;;11;;55.9;43.5;3.3;9.1;43;9.5;5.1;1.7;2.2;1.2;-13.5;11590;31620;2.7
17059;528;1370;24020;;;;;;;;;;;;;;;;;;;;;;;;
17060;102;214;17360;;;;;;;;;;;;;;;;;;;;;;;;
17061;54;116;18310;;;;;;;;;;;;;;;;;;;;;;;;
17062;99;215;19210;;;;;;;;;;;;;;;;;;;;;;;;
17063;181;473;18520;;;;;;;;;;;;;;;;;;;;;;;;
17064;1356;3001;22920;59;10;;;;;;;;;49.8;40.1;2.9;6.8;51.1;13.6;2.8;1.2;1;0.6;-17.3;12570;39850;3.2
17065;731;1855;23190;;;;;;;;;;;;;;;;;;;;;;;;
17066;109;264;20660;;;;;;;;;;;;;;;;;;;;;;;;
17067;74;152;18910;;;;;;;;;;;;;;;;;;;;;;;;
17068;111;233;18570;;;;;;;;;;;;;;;;;;;;;;;;
17069;95;242;20060;;;;;;;;;;;;;;;;;;;;;;;;
17070;396;886;18700;;;;;;;;;;;;;;;;;;;;;;;;
17071;228;488;18790;;;;;;;;;;;;;;;;;;;;;;;;
17072;549;1274;19510;;;;;;;;;;;;;;;;;;;;;;;;
17073;572;1350;21460;;;;;;;;;;;;;;;;;;;;;;;;
17074;417;1017;18300;;;;;;;;;;;;;;;;;;;;;;;;
17075;535;1309;19910;;;;;;;;;;;;;;;;;;;;;;;;
17076;134;323;21280;;;;;;;;;;;;;;;;;;;;;;;;
17077;534;1226;18220;;;;;;;;;;;;;;;;;;;;;;;;
17078;195;479;18990;;;;;;;;;;;;;;;;;;;;;;;;
17079;699;1607;19400;;;;;;;;;;;;;;;;;;;;;;;;
17080;382;959;20460;;;;;;;;;;;;;;;;;;;;;;;;
17081;161;383;17150;;;;;;;;;;;;;;;;;;;;;;;;
17082;213;515;20940;;;;;;;;;;;;;;;;;;;;;;;;
17083;258;624;19920;;;;;;;;;;;;;;;;;;;;;;;;
17084;278;637;16970;;;;;;;;;;;;;;;;;;;;;;;;
17085;155;395;19040;;;;;;;;;;;;;;;;;;;;;;;;
17086;1621;3736;20900;51;10;;;;;;;;;62.2;52.6;2.5;7.1;40.3;8.3;4.1;1.9;1.3;0.9;-14.9;12780;34650;2.7
17087;79;192;17740;;;;;;;;;;;;;;;;;;;;;;;;
17089;342;871;21020;;;;;;;;;;;;;;;;;;;;;;;;
17091;812;2014;20800;47;;;;;;;;;;75.5;59.1;3.6;12.8;26;8.5;4.1;2.3;1.1;0.7;-14.1;13250;33590;2.5
17092;66;143;18630;;;;;;;;;;;;;;;;;;;;;;;;
17093;2132;4336;20530;49;12;;;;;;;7;22;55.3;41.4;3.6;10.3;44.7;11.4;3.8;1.3;1.5;1;-15.2;12240;35600;2.9
17094;3120;6113;23810;57;8;;;;;;;5;16;49.5;42.7;2.7;4.1;50.1;14.8;3.3;1;1.4;0.9;-17.7;13310;42550;3.2
17095;102;220;18420;;;;;;;;;;;;;;;;;;;;;;;;
17096;;;;;;;;;;;;;;;;;;;;;;;;;;;
17097;335;797;20700;;;;;;;;;;;;;;;;;;;;;;;;
17098;301;648;19040;;;;;;;;;;;;;;;;;;;;;;;;
17099;304;688;18830;;;;;;;;;;;;;;;;;;;;;;;;
17100;492;1144;20830;;;;;;;;;;;;;;;;;;;;;;;;
17101;148;324;18180;;;;;;;;;;;;;;;;;;;;;;;;
17102;557;1326;21540;;;;;;;;;;;;;;;;;;;;;;;;
17104;457;981;18330;;;;;;;;;;;;;;;;;;;;;;;;
17105;159;309;18430;;;;;;;;;;;;;;;;;;;;;;;;
17106;120;320;18710;;;;;;;;;;;;;;;;;;;;;;;;
17107;559;1367;19190;;;;;;;;;;;;;;;;;;;;;;;;
17108;178;417;22060;;;;;;;;;;;;;;;;;;;;;;;;
17109;560;1371;22600;;;;;;;;;;;;;;;;;;;;;;;;
17110;438;989;18890;;;;;;;;;;;;;;;;;;;;;;;;
17111;368;805;18320;;;;;;;;;;;;;;;;;;;;;;;;
17112;286;726;20450;;;;;;;;;;;;;;;;;;;;;;;;
17113;289;667;17030;;;;;;;;;;;;;;;;;;;;;;;;
17114;95;190;18760;;;;;;;;;;;;;;;;;;;;;;;;
17115;147;351;19400;;;;;;;;;;;;;;;;;;;;;;;;
17116;103;230;18810;;;;;;;;;;;;;;;;;;;;;;;;
17117;58;144;15800;;;;;;;;;;;;;;;;;;;;;;;;
17118;136;322;20610;;;;;;;;;;;;;;;;;;;;;;;;
17119;494;1212;19640;;;;;;;;;;;;;;;;;;;;;;;;
17120;761;1784;20360;;;;;;;;;;;;;;;;;;;;;;;;
17121;676;1372;24800;;;;;;;;;;;;;;;;;;;;;;;;
17122;99;241;20490;;;;;;;;;;;;;;;;;;;;;;;;
17124;160;393;17880;;;;;;;;;;;;;;;;;;;;;;;;
17125;215;469;21470;;;;;;;;;;;;;;;;;;;;;;;;
17126;125;294;20450;;;;;;;;;;;;;;;;;;;;;;;;
17127;781;1833;19410;;;;;;;;;;;;;;;;;;;;;;;;
17128;303;688;21430;;;;;;;;;;;;;;;;;;;;;;;;
17129;183;423;19080;;;;;;;;;;;;;;;;;;;;;;;;
17130;205;481;18810;;;;;;;;;;;;;;;;;;;;;;;;
17131;1046;2148;18970;42;14;;;;;;;;;51.6;40.8;2.7;8.1;45.8;10.1;6;1.9;2.6;1.5;-13.5;11560;31350;2.7
17132;266;679;18610;;;;;;;;;;;;;;;;;;;;;;;;
17133;334;798;18830;;;;;;;;;;;;;;;;;;;;;;;;
17134;198;453;19110;;;;;;;;;;;;;;;;;;;;;;;;
17135;114;221;17520;;;;;;;;;;;;;;;;;;;;;;;;
17136;520;1294;21750;;;;;;;;;;;;;;;;;;;;;;;;
17137;99;217;19150;;;;;;;;;;;;;;;;;;;;;;;;
17138;137;262;18970;;;;;;;;;;;;;;;;;;;;;;;;
17139;160;354;19990;;;;;;;;;;;;;;;;;;;;;;;;
17140;1666;3358;20780;51;13;;;;;;;9;23;52.7;37.1;3.1;12.5;45.6;15.3;3.1;1.2;1.2;0.7;-16.7;11840;38170;3.2
17141;215;480;20650;;;;;;;;;;;;;;;;;;;;;;;;
17142;2409;5724;24110;63;6;;;;;;;;;70.4;61;2.5;6.9;32.9;10.6;3;1.5;0.9;0.6;-16.9;14480;38850;2.7
17143;313;732;20420;;;;;;;;;;;;;;;;;;;;;;;;
17145;209;512;21180;;;;;;;;;;;;;;;;;;;;;;;;
17146;1571;3627;21530;51;8;;;;;;;;;62.5;55;2.8;4.7;38.4;8.9;4.5;2.1;1.5;0.9;-14.3;13320;33740;2.5
17147;568;1395;20180;;;;;;;;;;;;;;;;;;;;;;;;
17148;183;464;21110;;;;;;;;;;;;;;;;;;;;;;;;
17149;;;;;;;;;;;;;;;;;;;;;;;;;;;
17150;228;527;18710;;;;;;;;;;;;;;;;;;;;;;;;
17151;398;901;19590;;;;;;;;;;;;;;;;;;;;;;;;
17152;359;789;19040;;;;;;;;;;;;;;;;;;;;;;;;
17153;869;2065;21980;54;10;;;;;;;;;70.1;63.1;3.7;3.3;34.5;6.4;3.7;1.7;1.2;0.8;-14.7;12870;33980;2.6
17154;295;723;19370;;;;;;;;;;;;;;;;;;;;;;;;
17155;1152;2523;20630;50;9;;;;;;;;;57.6;46.2;3.4;8;45.1;8.9;3.7;1.5;1.4;0.8;-15.3;12820;34320;2.7
17156;45;111;18920;;;;;;;;;;;;;;;;;;;;;;;;
17157;62;154;20100;;;;;;;;;;;;;;;;;;;;;;;;
17158;359;924;20240;;;;;;;;;;;;;;;;;;;;;;;;
17159;165;380;18720;;;;;;;;;;;;;;;;;;;;;;;;
17160;170;358;18940;;;;;;;;;;;;;;;;;;;;;;;;
17161;1471;3036;23100;59;11;;;;;;;;18;48.6;38.1;3.4;7.1;48.8;19.4;2.9;1.2;1;0.7;-19.7;12290;42450;3.5
17162;108;195;17230;;;;;;;;;;;;;;;;;;;;;;;;
17163;199;516;18450;;;;;;;;;;;;;;;;;;;;;;;;
17164;1002;2304;23770;63;;;;;;;;;;61.2;54;2.5;4.7;41.8;11;2.9;1.3;1;0.6;-16.9;14390;38880;2.7
17165;173;399;19060;;;;;;;;;;;;;;;;;;;;;;;;
17166;506;1313;19670;;;;;;;;;;;;;;;;;;;;;;;;
17167;313;727;16690;;;;;;;;;;;;;;;;;;;;;;;;
17168;2260;4345;23420;58;10;;;;;;;7;18;47.2;38.1;2.8;6.3;54;13;2.6;0.8;1.1;0.7;-16.8;12820;40640;3.2
17171;312;749;20140;;;;;;;;;;;;;;;;;;;;;;;;
17172;1315;2858;18790;39;16;;;;;;;11;27;56.5;45.5;3.9;7.1;39.2;11.1;6.7;2.1;3;1.6;-13.5;11410;32410;2.8
17173;103;213;18920;;;;;;;;;;;;;;;;;;;;;;;;
17174;339;861;19820;;;;;;;;;;;;;;;;;;;;;;;;
17175;258;652;20090;;;;;;;;;;;;;;;;;;;;;;;;
17176;;;;;;;;;;;;;;;;;;;;;;;;;;;
17177;53;118;14840;;;;;;;;;;;;;;;;;;;;;;;;
17178;;;;;;;;;;;;;;;;;;;;;;;;;;;
17179;780;1744;21390;;;;;;;;;;;;;;;;;;;;;;;;
17180;45;100;16720;;;;;;;;;;;;;;;;;;;;;;;;
17181;123;303;18970;;;;;;;;;;;;;;;;;;;;;;;;
17182;212;552;19810;;;;;;;;;;;;;;;;;;;;;;;;
17183;390;969;20120;;;;;;;;;;;;;;;;;;;;;;;;
17184;223;598;19820;;;;;;;;;;;;;;;;;;;;;;;;
17185;871;1875;19040;;;;;;;;;;;;;;;;;;;;;;;;
17186;355;951;20100;;;;;;;;;;;;;;;;;;;;;;;;
17187;202;485;19710;;;;;;;;;;;;;;;;;;;;;;;;
17188;188;441;18100;;;;;;;;;;;;;;;;;;;;;;;;
17190;1240;2803;24790;64;;;;;;;;;;59.4;50.2;2.4;6.8;43.2;12.9;3.2;1.4;1;0.8;-18.7;14110;41730;3
17191;174;417;19770;;;;;;;;;;;;;;;;;;;;;;;;
17192;368;840;21060;;;;;;;;;;;;;;;;;;;;;;;;
17193;1023;2443;22840;62;;;;;;;;;;68.7;60.3;3.4;5;34.4;10.7;3.1;1.6;0.9;0.6;-16.9;13890;36850;2.7
17194;1406;3449;22500;59;6;;;;;;;;;70.9;64.4;3.4;3.1;32.6;8;3.8;2.1;1;0.7;-15.3;14300;35770;2.5
17195;139;298;17830;;;;;;;;;;;;;;;;;;;;;;;;
17196;223;566;19950;;;;;;;;;;;;;;;;;;;;;;;;
17197;1828;3353;18780;40;20;;;;;;;;32;50.6;40.1;3.1;7.4;44;10.7;9.1;1.7;4.9;2.5;-14.4;10080;36450;3.6
17198;116;299;19800;;;;;;;;;;;;;;;;;;;;;;;;
17199;60;133;17400;;;;;;;;;;;;;;;;;;;;;;;;
17200;3276;7100;25910;65;6;;;;;;;;12;62.6;52.9;2.2;7.5;41.2;12.9;2.4;1;0.8;0.6;-19.1;15060;45790;3
17201;183;482;20730;;;;;;;;;;;;;;;;;;;;;;;;
17202;255;603;19800;;;;;;;;;;;;;;;;;;;;;;;;
17203;301;762;21190;;;;;;;;;;;;;;;;;;;;;;;;
17204;130;325;17930;;;;;;;;;;;;;;;;;;;;;;;;
17205;145;390;21470;;;;;;;;;;;;;;;;;;;;;;;;
17206;137;284;17850;;;;;;;;;;;;;;;;;;;;;;;;
17207;357;737;23720;;;;;;;;;;;;;;;;;;;;;;;;
17208;376;957;21140;;;;;;;;;;;;;;;;;;;;;;;;
17209;110;264;22420;;;;;;;;;;;;;;;;;;;;;;;;
17210;230;496;17370;;;;;;;;;;;;;;;;;;;;;;;;
17211;303;671;18290;;;;;;;;;;;;;;;;;;;;;;;;
17212;79;176;22230;;;;;;;;;;;;;;;;;;;;;;;;
17213;64;130;16850;;;;;;;;;;;;;;;;;;;;;;;;
17214;210;532;20540;;;;;;;;;;;;;;;;;;;;;;;;
17215;;;;;;;;;;;;;;;;;;;;;;;;;;;
17216;409;994;18930;;;;;;;;;;;;;;;;;;;;;;;;
17217;132;285;18220;;;;;;;;;;;;;;;;;;;;;;;;
17218;2066;4438;20000;43;15;;;;;;;10;27;60.1;51.6;3;5.5;37.6;9.9;5.8;2;2.3;1.5;-13.4;11590;31070;2.7
17219;2940;6078;19770;44;14;;;20;;;;9;25;55.3;43.5;3.7;8.1;44.2;8.8;5.5;1.8;2.3;1.4;-13.8;11570;31460;2.7
17220;179;433;20640;;;;;;;;;;;;;;;;;;;;;;;;
17221;384;941;18930;;;;;;;;;;;;;;;;;;;;;;;;
17222;1348;3218;25040;65;;;;;;;;;;70.8;59.9;2.9;8;34;11.1;2.6;1.3;0.7;0.6;-18.5;14310;42820;3
17223;79;166;18140;;;;;;;;;;;;;;;;;;;;;;;;
17224;984;1998;18910;;;;;;;;;;;;;;;;;;;;;;;;
17225;1140;2289;21960;55;11;;;;;;;;;48;35.2;3.9;8.9;51.6;15;2.8;0.9;1.2;0.7;-17.4;12510;38570;3.1
17226;399;968;20260;;;;;;;;;;;;;;;;;;;;;;;;
17227;102;227;21820;;;;;;;;;;;;;;;;;;;;;;;;
17228;1427;3202;21010;52;9;;;;;;;;;60.3;49.8;2.9;7.6;41.2;10.5;3.6;1.5;1.4;0.7;-15.6;12800;34800;2.7
17229;94;222;18080;;;;;;;;;;;;;;;;;;;;;;;;
17230;1678;3295;22270;54;10;;;;;;;;;38.8;29.7;2.6;6.5;60.5;13.4;3.1;1;1.4;0.7;-15.8;12350;37070;3
17231;47;109;17130;;;;;;;;;;;;;;;;;;;;;;;;
17232;673;1554;19320;;;;;;;;;;;;;;;;;;;;;;;;
17233;139;312;21730;;;;;;;;;;;;;;;;;;;;;;;;
17234;149;344;19040;;;;;;;;;;;;;;;;;;;;;;;;
17235;307;735;19650;;;;;;;;;;;;;;;;;;;;;;;;
17236;693;1392;17160;;;;;;;;;;;;;;;;;;;;;;;;
17237;235;563;18730;;;;;;;;;;;;;;;;;;;;;;;;
17239;187;425;19300;;;;;;;;;;;;;;;;;;;;;;;;
17240;1580;3180;17890;37;20;;;;;;;11;34;54.4;46.5;3.1;4.8;41.9;8.8;7.8;1.9;3.8;2.1;-12.9;9990;31930;3.2
17241;697;1446;17930;;;;;;;;;;;;;;;;;;;;;;;;
17242;346;848;19550;;;;;;;;;;;;;;;;;;;;;;;;
17243;484;1038;18030;;;;;;;;;;;;;;;;;;;;;;;;
17244;292;664;19280;;;;;;;;;;;;;;;;;;;;;;;;
17245;360;941;22370;;;;;;;;;;;;;;;;;;;;;;;;
17246;193;502;19840;;;;;;;;;;;;;;;;;;;;;;;;
17247;392;856;19970;;;;;;;;;;;;;;;;;;;;;;;;
17248;422;834;18770;;;;;;;;;;;;;;;;;;;;;;;;
17249;88;176;19620;;;;;;;;;;;;;;;;;;;;;;;;
17250;216;481;18860;;;;;;;;;;;;;;;;;;;;;;;;
17252;120;277;19680;;;;;;;;;;;;;;;;;;;;;;;;
17253;511;1277;18510;;;;;;;;;;;;;;;;;;;;;;;;
17254;96;188;17380;;;;;;;;;;;;;;;;;;;;;;;;
17255;325;784;18870;;;;;;;;;;;;;;;;;;;;;;;;
17256;138;325;19650;;;;;;;;;;;;;;;;;;;;;;;;
17257;319;668;17170;;;;;;;;;;;;;;;;;;;;;;;;
17258;120;302;19410;;;;;;;;;;;;;;;;;;;;;;;;
17259;67;152;19850;;;;;;;;;;;;;;;;;;;;;;;;
17260;181;440;18180;;;;;;;;;;;;;;;;;;;;;;;;
17261;160;327;18630;;;;;;;;;;;;;;;;;;;;;;;;
17262;541;1332;20940;;;;;;;;;;;;;;;;;;;;;;;;
17263;246;547;19680;;;;;;;;;;;;;;;;;;;;;;;;
17264;2646;6052;24230;62;7;;;;;;;;16;64.3;54.3;2.6;7.4;39.7;10.1;2.9;1.2;1;0.7;-17;14040;41070;2.9
17265;480;1169;19100;;;;;;;;;;;;;;;;;;;;;;;;
17266;285;694;17860;;;;;;;;;;;;;;;;;;;;;;;;
17267;464;1185;21130;;;;;;;;;;;;;;;;;;;;;;;;
17268;93;198;20320;;;;;;;;;;;;;;;;;;;;;;;;
17269;299;668;18770;;;;;;;;;;;;;;;;;;;;;;;;
17270;297;666;18640;;;;;;;;;;;;;;;;;;;;;;;;
17271;153;329;16910;;;;;;;;;;;;;;;;;;;;;;;;
17273;429;963;20630;;;;;;;;;;;;;;;;;;;;;;;;
17274;3860;8634;23780;62;7;;;;;;;;14;70;62.1;2.9;5;32.6;11.8;3.9;1.5;1.4;1;-18.3;13840;40330;2.9
17275;337;823;21810;;;;;;;;;;;;;;;;;;;;;;;;
17276;;;;;;;;;;;;;;;;;;;;;;;;;;;
17277;471;1114;19150;;;;;;;;;;;;;;;;;;;;;;;;
17278;316;766;19820;;;;;;;;;;;;;;;;;;;;;;;;
17279;268;625;18260;;;;;;;;;;;;;;;;;;;;;;;;
17280;307;752;19520;;;;;;;;;;;;;;;;;;;;;;;;
17281;67;166;19190;;;;;;;;;;;;;;;;;;;;;;;;
17282;89;201;18650;;;;;;;;;;;;;;;;;;;;;;;;
17283;2069;4116;18490;38;19;;;;;;;10;31;58.8;48.8;4.1;5.9;38.1;8.3;7.3;2;3.2;2.1;-12.5;10470;30420;2.9
17284;821;1834;19970;;;;;;;;;;;;;;;;;;;;;;;;
17285;521;1189;19720;;;;;;;;;;;;;;;;;;;;;;;;
17286;365;719;24510;;;;;;;;;;;;;;;;;;;;;;;;
17287;106;246;18930;;;;;;;;;;;;;;;;;;;;;;;;
17288;123;299;17990;;;;;;;;;;;;;;;;;;;;;;;;
17289;193;468;22670;;;;;;;;;;;;;;;;;;;;;;;;
17290;129;297;19580;;;;;;;;;;;;;;;;;;;;;;;;
17291;2686;5975;23260;59;7;;;;;;;;15;70.8;63.8;3.1;3.9;31.8;9.3;3.8;1.5;1.3;1;-15.7;13670;37840;2.8
17292;203;513;19410;;;;;;;;;;;;;;;;;;;;;;;;
17293;277;701;20730;;;;;;;;;;;;;;;;;;;;;;;;
17294;86;197;19120;;;;;;;;;;;;;;;;;;;;;;;;
17295;353;817;20190;;;;;;;;;;;;;;;;;;;;;;;;
17296;470;1105;20320;;;;;;;;;;;;;;;;;;;;;;;;
17297;1145;2482;26010;66;;;;;;;;;;55.6;42.9;2.9;9.8;42.5;21.1;2;0.8;0.8;0.4;-21.2;14200;49850;3.5
17298;405;953;18780;;;;;;;;;;;;;;;;;;;;;;;;
17299;12180;23489;18670;41;21;34;30;26;22;13;8;7;34;58.2;48.8;3.7;5.7;38.1;8.7;9.2;2.2;4.3;2.7;-14.2;10180;32570;3.2
17300;37147;70290;20140;49;18;32;24;23;19;10;6;5;29;61.5;51;3.7;6.8;37.6;11.5;7;1.7;3.1;2.2;-17.6;10440;39490;3.8
17301;;;;;;;;;;;;;;;;;;;;;;;;;;;
17302;270;620;19220;;;;;;;;;;;;;;;;;;;;;;;;
17303;432;1016;18780;;;;;;;;;;;;;;;;;;;;;;;;
17304;192;453;20380;;;;;;;;;;;;;;;;;;;;;;;;
17305;196;423;19250;;;;;;;;;;;;;;;;;;;;;;;;
17306;11315;19588;21600;52;14;25;24;23;20;8;6;7;23;40.1;31.2;2.8;6.1;57.6;15.3;4.2;0.9;2;1.3;-17.2;11610;39520;3.4
17307;601;1408;20200;;;;;;;;;;;;;;;;;;;;;;;;
17308;1075;2676;21990;54;8;;;;;;;;;71.2;64.2;3.1;3.9;31.9;6.9;4.4;2.3;1.4;0.7;-14.4;13320;32590;2.4
17309;933;1885;17950;;;;;;;;;;;;;;;;;;;;;;;;
17310;465;1121;19160;;;;;;;;;;;;;;;;;;;;;;;;
17311;608;1342;21400;;;;;;;;;;;;;;;;;;;;;;;;
17312;360;743;17580;;;;;;;;;;;;;;;;;;;;;;;;
17313;176;401;19530;;;;;;;;;;;;;;;;;;;;;;;;
17314;403;943;20100;;;;;;;;;;;;;;;;;;;;;;;;
17315;554;1427;21490;;;;;;;;;;;;;;;;;;;;;;;;
17316;175;394;19910;;;;;;;;;;;;;;;;;;;;;;;;
17317;244;525;16850;;;;;;;;;;;;;;;;;;;;;;;;
17318;365;721;23280;;;;;;;;;;;;;;;;;;;;;;;;
17319;51;116;17000;;;;;;;;;;;;;;;;;;;;;;;;
17320;162;413;19400;;;;;;;;;;;;;;;;;;;;;;;;
17321;132;329;19530;;;;;;;;;;;;;;;;;;;;;;;;
17322;219;570;20560;;;;;;;;;;;;;;;;;;;;;;;;
17323;749;1434;21750;;;;;;;;;;;;;;;;;;;;;;;;
17324;48;100;16300;;;;;;;;;;;;;;;;;;;;;;;;
17325;254;536;17090;;;;;;;;;;;;;;;;;;;;;;;;
17326;115;284;20590;;;;;;;;;;;;;;;;;;;;;;;;
17327;124;274;17990;;;;;;;;;;;;;;;;;;;;;;;;
17328;438;890;17610;;;;;;;;;;;;;;;;;;;;;;;;
17329;157;328;21240;;;;;;;;;;;;;;;;;;;;;;;;
17330;525;1303;18080;;;;;;;;;;;;;;;;;;;;;;;;
17331;530;1079;18310;;;;;;;;;;;;;;;;;;;;;;;;
17332;174;386;19210;;;;;;;;;;;;;;;;;;;;;;;;
17333;3056;5655;22770;56;11;;;;;;;6;22;38.6;29.8;2.4;6.4;58.3;18.7;3.1;0.8;1.4;0.9;-18.7;12340;41220;3.3
17334;101;241;19470;;;;;;;;;;;;;;;;;;;;;;;;
17335;132;277;18370;;;;;;;;;;;;;;;;;;;;;;;;
17336;1161;2734;22520;58;8;;;;;;;;;62.9;55.8;2.3;4.8;40.3;8.4;3.6;1.8;1.1;0.7;-15.2;13720;35220;2.6
17337;2085;4020;20380;50;14;;;;;;;9;23;46.7;35.5;3.7;7.5;51.5;12.8;3.9;1.2;1.7;1;-14.9;11640;36000;3.1
17338;765;1842;20050;;;;;;;;;;;;;;;;;;;;;;;;
17339;564;1211;21310;;;;;;;;;;;;;;;;;;;;;;;;
17340;673;1654;19780;;;;;;;;;;;;;;;;;;;;;;;;
17341;83;193;19950;;;;;;;;;;;;;;;;;;;;;;;;
17342;172;412;17920;;;;;;;;;;;;;;;;;;;;;;;;
17343;62;146;21260;;;;;;;;;;;;;;;;;;;;;;;;
17344;572;1286;19380;;;;;;;;;;;;;;;;;;;;;;;;
17345;128;301;21140;;;;;;;;;;;;;;;;;;;;;;;;
17346;586;1476;19830;;;;;;;;;;;;;;;;;;;;;;;;
17347;3569;6770;17950;38;23;;40;34;25;14;;11;38;50.3;42.2;3.1;5;45;8.6;9.5;2.1;4.7;2.7;-13.4;9880;33150;3.4
17348;257;621;19930;;;;;;;;;;;;;;;;;;;;;;;;
17349;1160;2930;20390;44;9;;;;;;;;;72.9;64.4;3.6;4.9;25.9;8.2;5.8;3.4;1.4;1;-12.8;12950;30810;2.4
17350;434;872;19890;;;;;;;;;;;;;;;;;;;;;;;;
17351;802;1945;19350;;;;;;;;;;;;;;;;;;;;;;;;
17353;958;2297;22010;54;9;;;;;;;;;67.7;59.9;3;4.8;35.1;8.3;4;2.1;1.1;0.8;-15.1;13000;34090;2.6
17354;257;655;20570;;;;;;;;;;;;;;;;;;;;;;;;
17355;212;484;20320;;;;;;;;;;;;;;;;;;;;;;;;
17356;131;309;19220;;;;;;;;;;;;;;;;;;;;;;;;
17357;233;525;19990;;;;;;;;;;;;;;;;;;;;;;;;
17358;138;300;17590;;;;;;;;;;;;;;;;;;;;;;;;
17359;470;1175;19980;;;;;;;;;;;;;;;;;;;;;;;;
17360;1603;3592;25210;64;9;;;;;;;;;58.4;45;3.4;10;40.7;19.7;2.2;1;0.7;0.5;-21;13460;51150;3.8
17361;61;105;20270;;;;;;;;;;;;;;;;;;;;;;;;
17362;116;256;16860;;;;;;;;;;;;;;;;;;;;;;;;
17363;188;448;21930;;;;;;;;;;;;;;;;;;;;;;;;
17364;181;448;21170;;;;;;;;;;;;;;;;;;;;;;;;
17365;223;472;17790;;;;;;;;;;;;;;;;;;;;;;;;
17366;190;419;18050;;;;;;;;;;;;;;;;;;;;;;;;
17367;68;150;19430;;;;;;;;;;;;;;;;;;;;;;;;
17369;912;1745;22990;;;;;;;;;;;;;;;;;;;;;;;;
17372;;;;;;;;;;;;;;;;;;;;;;;;;;;
17373;790;2106;22030;57;;;;;;;;;;81.6;72;3.5;6.1;21.5;7.3;4;2.5;1;0.5;-14.4;14380;33500;2.3
17374;102;234;17030;;;;;;;;;;;;;;;;;;;;;;;;
17375;532;1239;20700;;;;;;;;;;;;;;;;;;;;;;;;
17376;655;1803;21430;;;;;;;;;;;;;;;;;;;;;;;;
17377;55;125;16910;;;;;;;;;;;;;;;;;;;;;;;;
17378;179;423;17350;;;;;;;;;;;;;;;;;;;;;;;;
17379;89;212;16620;;;;;;;;;;;;;;;;;;;;;;;;
17380;2204;4317;25390;62;9;;;;;;;;;42.9;33.2;2.5;7.2;56.7;18.4;1.9;0.6;0.8;0.5;-19.9;13410;46860;3.5
17381;97;224;18160;;;;;;;;;;;;;;;;;;;;;;;;
17382;216;528;20050;;;;;;;;;;;;;;;;;;;;;;;;
17383;153;338;18300;;;;;;;;;;;;;;;;;;;;;;;;
17384;87;185;15930;;;;;;;;;;;;;;;;;;;;;;;;
17385;3416;6939;21240;53;13;;;18;;;;8;23;54.9;41.4;3.1;10.4;44.4;13.8;3.4;1.2;1.4;0.8;-16.5;11780;37360;3.2
17386;154;334;17010;;;;;;;;;;;;;;;;;;;;;;;;
17387;740;1765;20360;;;;;;;;;;;;;;;;;;;;;;;;
17388;120;265;18950;;;;;;;;;;;;;;;;;;;;;;;;
17389;240;585;20010;;;;;;;;;;;;;;;;;;;;;;;;
17390;61;126;18230;;;;;;;;;;;;;;;;;;;;;;;;
