CODGEO;NBMENFISC17;NBPERSMENFISC17;MED17;PIMP17;TP6017;TP60AGE117;TP60AGE217;TP60AGE317;TP60AGE417;TP60AGE517;TP60AGE617;TP60TOL117;TP60TOL217;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;D117;D917;RD17
2408;9064;19000;20080;47.2;13.1;25.1;15.8;15.7;13.1;7.6;8.7;6.4;27.8;65.7;58.3;2.9;4.5;34.3;8.9;5.7;1.9;2.4;1.4;-14.6;11610;32140;2.8
2409;78614;164178;19680;44.1;14.6;25.6;17.6;17.3;15;9.5;10.6;8.3;29.6;61.9;53.8;2.9;5.2;37.6;8.6;5.9;2;2.4;1.5;-14;11310;31930;2.8
2410;15663;34413;20800;49.1;12.2;20.5;15.3;13.7;12.7;7.4;9.7;7.3;24.6;65.3;55.7;2.9;6.7;36.8;8.2;4.8;1.8;1.9;1.1;-15.1;11970;35590;3
2411;10712;22579;19600;42.8;13.6;23.4;17.9;16.6;14.6;8;9.9;8;26.8;59.2;50.6;3;5.6;38.7;10.2;5.5;1.9;2.2;1.4;-13.6;11660;32520;2.8
2412;239082;532052;21210;51.4;12.8;23.7;15;14.5;12.4;7.7;7.1;5;27.1;71.6;64;3;4.6;30.5;8.8;5.4;2.1;1.9;1.4;-16.3;11720;36350;3.1
2413;78137;176741;20980;51.8;13;21.6;16.8;16;12.7;7.5;6.8;5.5;29.6;67.7;59.9;2.9;4.9;33.6;8.7;5.3;2.2;1.9;1.2;-15.3;11610;34990;3
2414;26027;55714;19650;44.6;15.1;20.8;21.6;20;15.4;9.3;8.8;8.7;31.8;58.8;51.1;3.1;4.6;41.1;8.1;5.8;2.1;2.3;1.4;-13.8;11110;31950;2.9
2415;29230;63747;20570;48.6;11.8;17.9;15.7;15;12.8;6.9;6.2;6.4;26;64.6;56.2;2.9;5.5;35.6;9.8;4.8;2;1.7;1.1;-14.8;12100;33680;2.8
2416;33056;73121;20300;49.8;14.6;17.5;19.3;17.9;14.6;10.2;8.6;7.4;29.3;64.8;57.2;3.2;4.4;35.8;8.5;5.5;2.3;1.9;1.3;-14.6;11200;33610;3
2417;55238;125545;20050;48.7;15.6;25.1;20.8;19.6;15.2;9.5;6.3;7.9;32.5;64.8;57.3;3.3;4.2;35;8.6;6.3;2.6;2.2;1.5;-14.7;10860;32890;3
2418;206772;485228;21780;56.1;12.4;21.2;15.2;14.6;11.2;7.6;5.6;5;27.2;74;67.1;2.9;4;28.7;8.6;5.3;2.4;1.6;1.3;-16.6;11830;37030;3.1
2419;21458;52155;20660;50.8;12.1;19.4;13.5;14.6;11.9;8.2;7;6.5;26.9;71.3;63.4;3.4;4.5;29.2;8.4;5.5;2.7;1.6;1.2;-14.4;11930;32860;2.8
2501;22850;51207;20500;47.4;12.1;18.5;13.3;14.5;14.3;7.6;8.3;6.5;23.2;64.1;54.5;2.9;6.7;35.8;9.2;5.2;2.2;1.8;1.2;-14.3;11990;34030;2.8
2502;201474;456599;21260;51.7;11.6;21.7;13.3;13.6;11.8;6.8;6.2;5;23.8;71.3;63.1;3;5.2;30.6;8.5;5.4;2.2;1.8;1.4;-15.8;12110;35840;3
2503;24656;50960;21080;53.3;13.1;14.9;16.3;15.7;16.5;9.3;7.4;7;21.9;62.3;51.8;3.2;7.3;37.8;14.1;4;1.5;1.5;1;-18.2;11670;40120;3.4
2504;28466;62868;19500;44.2;15.4;23.4;18.2;18.1;16.9;10.6;8.1;8;28.7;64.8;56.2;3;5.6;34.5;8.5;6.3;2.4;2.3;1.6;-14.1;11150;32370;2.9
2505;18968;42362;19260;40.6;14.4;20.3;15.2;18;15.5;9.8;10.7;8.8;26.4;65;55.7;2.7;6.6;33.4;8.5;6;2.5;2.1;1.4;-12.9;11440;30200;2.6
2506;39562;87164;19820;42.5;12.6;16.3;12.9;14.6;14.1;8.7;11.4;8.3;22.6;63.9;54.5;2.4;7;34.4;9.7;5.3;2.2;1.9;1.2;-13.3;11870;31230;2.6
2507;90463;200895;20650;48.5;11.9;18.2;14;14.6;11;7.6;8.7;5.8;23.4;69.1;60.9;2.9;5.3;32.2;7.4;5.7;2.2;2.1;1.4;-14.4;12090;34120;2.8
2508;26780;58474;19790;43.9;12.9;17.7;15.7;15.9;14.4;7.7;10;8;25.2;61.2;49.3;2.6;9.3;37.8;9.5;5.4;2.1;2;1.3;-13.9;11790;33300;2.8
2509;25464;53105;20900;48.8;11;16.8;14.4;13.5;12.4;6.7;8;6.6;20.4;57.1;46.7;2.6;7.8;41.9;12.3;4.4;1.7;1.6;1.1;-15.7;12380;36450;2.9
2510;37758;85011;20170;45.2;12.1;18.9;14.1;13.4;12.6;7.5;9;6.5;24.3;67.9;59.4;2.7;5.8;32.1;7.8;5.8;2.5;2;1.3;-13.6;12040;31910;2.7
2511;18100;39557;19550;43.4;15;25.3;17;19.6;15.6;9.4;8.8;8.1;28.8;62.3;53.3;2.7;6.3;36.3;8.5;6.1;2.4;2.2;1.5;-13.2;11160;31170;2.8
2512;42296;92781;19370;41.9;14.6;21.5;17.6;17.9;15.7;9.5;9.5;8;30.4;62;53.4;2.8;5.8;36.3;9.1;5.8;2.4;2;1.4;-13.2;11320;30730;2.7
2513;14054;30735;19240;44.7;16.9;24.7;22.7;21.3;17.4;10.2;9.9;9.2;33.6;62.3;53.5;3;5.8;36.6;8.8;6.2;2.4;2.2;1.6;-13.9;10610;31390;3
2601;21684;48415;22200;56.4;9.7;13.6;10.5;11.9;10.5;6.5;6.6;5.4;19.5;71.9;59.7;2.6;9.6;29;13.5;3.7;1.7;1.2;0.8;-18.1;12770;40110;3.1
2602;8097;16815;19160;43;16.4;21.2;19.8;24.5;18.4;9.7;9.6;11;32.1;57.8;48.7;2.7;6.4;39.7;10.5;5.4;1.9;2.3;1.2;-13.4;10770;31250;2.9
2603;183150;402551;21890;55.7;11.2;20.4;13;12.9;11;6.7;6.6;5;24.3;72.8;64.3;2.7;5.8;30.5;8.9;4.8;2;1.6;1.2;-17;12250;37240;3
2604;14069;29760;20160;46.8;12.8;17.4;14.5;16.3;13.7;8.9;9.1;7;26.2;64;55.7;2.6;5.7;36.2;8.6;5.3;2;2.1;1.2;-14.1;11720;32300;2.8
2605;16011;30910;18880;42.2;18.4;24.6;25.3;23.8;24.4;12.9;11.1;13.9;33.9;47.5;37.9;2.5;7.1;49.5;11;5.1;1.6;2.5;1;-13.1;10190;31670;3.1
2606;53574;111166;20080;47.4;14.7;25.2;20.1;17.9;14.4;9.6;7.4;7.1;30.1;62.5;55;2.6;4.9;38;7.8;6.6;2;3;1.6;-14.9;11260;32630;2.9
2607;14843;31076;19360;43.6;15.1;28.4;19.5;18.7;15.2;9.9;9.7;9.2;27.2;61.1;51.2;2.9;7;39.4;8.3;5.5;2;2.2;1.3;-14.3;11160;32060;2.9
2608;85660;190749;20700;50.2;11.9;19;14.5;13.7;11.2;8;9.2;6.2;25.3;69.2;60.4;3;5.8;32.7;8.2;5.3;2.2;1.9;1.2;-15.4;12070;34430;2.9
2609;16630;35727;19830;44.2;13.2;17.7;17.3;13.8;13.7;8.5;13.6;9.6;24.7;61.7;53.4;2.8;5.5;38.5;8;5;2.1;1.8;1.1;-13.2;11670;31300;2.7
2610;45041;95677;19600;44.3;14;21.2;18.2;17.9;14.9;8.8;8.3;6.5;27.5;61.8;54.4;3.1;4.3;38.4;7.2;6.5;2.3;2.5;1.7;-13.9;11520;31830;2.8
2611;37540;80083;19680;43.4;13;20.4;15.4;15.9;14.4;8.8;9.7;8;26.7;60.3;50.9;2.6;6.8;38.9;9.5;5;2;1.8;1.2;-13.7;11810;31820;2.7
2612;90652;197232;20150;48.9;14.8;23;18.1;18.5;16;9.3;7.4;7.7;30.9;64;55.1;2.9;6;36.1;9.1;5.9;2.2;2.3;1.4;-15.1;11230;33470;3
2613;10386;21955;19770;45.5;14.7;22.2;19;18;15.8;9.8;8.7;8.5;28.4;60.4;50.9;2.6;6.9;38.2;9.9;5.7;2;2.4;1.3;-14.2;11270;32830;2.9
2614;47106;108519;20500;50.8;13.5;19.5;16.9;16.3;13.7;8.9;6.7;7.3;28.8;67.9;60.1;3.1;4.7;33.1;8.1;6;2.6;2.1;1.3;-15.1;11620;33350;2.9
3110;166969;419285;18870;43.9;21.9;32.1;24.4;25.2;21.9;14.1;11.6;9.5;38.9;72.9;64.8;3.8;4.3;24.2;8.8;9.5;3.4;3.7;2.4;-15.4;9900;34640;3.5
3111;328801;757060;21390;52.9;15.8;26.2;16.7;17.3;15.7;10.5;7.8;5;30.3;79.5;70.7;3.1;5.7;23.2;8.5;6.5;2.4;2.4;1.7;-17.7;10880;39630;3.6
3112;104196;244766;19390;45.7;16.8;26.1;20.9;20.1;15.9;9.9;8.9;6.2;31.4;70.1;62.1;3.6;4.4;30.2;7;7.6;2.8;2.8;2;-14.9;10940;32840;3
3113;49980;123825;20920;48.1;11.4;17.8;13.4;12.4;11;7.4;9;5.8;25.3;73.1;64.7;2.8;5.6;27.1;9;5.4;2.6;1.7;1.1;-14.6;12230;34060;2.8
3114;98943;241590;18960;41.9;18.4;29.9;21.6;20.6;18;11.9;10.7;7.3;32.8;70.3;62.8;3.5;4;28.7;5.8;8.9;3.2;3.4;2.3;-13.7;10630;32380;3
3115;139637;337641;17840;38.7;23;37;26.8;26.5;22.1;14.6;12.3;10.1;39.7;68.7;60.9;3.6;4.2;27.8;6.6;10.4;3.4;4.3;2.7;-13.5;9900;31260;3.2
3116;73621;174998;18820;41.4;18.7;29.1;22.3;21.7;19.6;11.1;10.2;9.4;37.8;68.7;59.4;3.7;5.6;29.6;7.6;7.9;2.9;3.2;1.8;-13.8;10510;31790;3
3117;92446;220952;17820;38.7;23.6;38.7;28.8;27.2;22.7;15.1;12.6;11.3;42.7;65.2;56.4;3.5;5.3;30;7.7;10.3;3.3;4.4;2.6;-13.2;9710;31100;3.2
3121;100913;239535;20370;48.2;14.9;24.8;17.8;16.7;14.3;8.6;10.5;7;31.8;72.6;63.5;2.9;6.2;28.5;8.4;6.1;2.5;2.2;1.4;-15.6;11270;34780;3.1
3122;147012;361099;17170;34.9;23.9;35.4;27.7;27.5;23.7;15.2;13.2;8.7;37.9;68;60.9;3.9;3.2;28.6;4.3;11.6;3.9;4.6;3.1;-12.5;9950;28410;2.9
3123;119432;288625;18770;40.4;18.6;31.6;22.4;20.7;17.8;11.2;11.4;7.5;36.2;70.8;63.2;3.1;4.5;28.8;6.2;8.4;3.1;3.1;2.2;-14.2;10620;31450;3
3124;48007;116406;18900;41.6;17.6;29.8;20.4;20.3;16;10.6;11.2;8.4;35.9;70.1;61.9;3.1;5.1;28.3;7.7;7.9;3.1;2.9;1.9;-14;10790;31250;2.9
3125;67290;164106;18490;41.6;20.7;34;25;23.3;19.9;11.1;10.5;9;39.2;70.7;62.2;3.8;4.7;27.5;6.7;9.2;3.4;3.4;2.4;-14.1;10230;31200;3
3126;66948;157460;18490;41.5;19.1;33.3;23.7;21.4;18.2;11.4;10.8;7.4;34.2;68.4;59.1;3.6;5.7;30.2;8.1;8.5;2.9;3.3;2.3;-15.2;10650;32370;3
3127;46392;105070;19400;45.3;16.2;25;18.7;20.6;17.1;9.2;11.2;8.8;30.1;62.7;53.1;3.1;6.5;35.7;11.2;6.2;2.4;2.3;1.5;-15.8;11000;33820;3.1
4101;45023;101972;21080;30.3;17.6;24.4;20.9;20.4;17.8;12;11.7;10.2;33.8;35;29.4;2.7;2.9;22;47.4;4.1;1.1;1.8;1.2;-8.5;10120;39440;3.9
4102;13886;31373;19560;42.4;17;30.9;21.2;20.8;16.6;9.8;7;7.2;33.6;66.3;58.5;3.1;4.7;32.8;7.3;7.7;2.7;3.1;1.9;-14.1;10780;31680;2.9
4103;214639;474720;21290;52.2;13.9;27.3;16.6;16.4;12.6;7.9;6.6;5;29.2;72.8;64.6;2.8;5.4;29.8;8.4;5.9;2.1;2.2;1.6;-16.9;11350;36730;3.2
4104;25649;56173;20640;49.5;12.7;22.2;15.7;15.7;12.5;8;8.6;6.9;27.9;66;58.5;2.7;4.8;35.4;8;5.3;2;2;1.3;-14.7;11840;33240;2.8
4105;18207;41762;19400;42.8;15.8;24.4;19.6;18.9;15.5;9.9;10.6;9.5;32.8;65.7;56.9;3;5.8;33.1;8.4;6.1;2.5;2.2;1.4;-13.3;11040;31340;2.8
4106;26074;57486;19720;43.6;16.1;24.8;20.3;18.3;15.3;11.2;11.1;8.6;31.8;64.8;55.9;2.6;6.3;32.7;10.1;6.3;2.3;2.5;1.5;-13.9;10930;32670;3
4107;212834;482146;21230;47.8;14.5;24.3;18.6;17.1;12.9;8.6;8.2;6.5;28.1;65.3;57.7;3.1;4.5;27.5;16.6;5.3;1.9;2;1.4;-14.7;11220;37560;3.3
4108;89158;205041;19200;43.2;18.5;30.1;26.2;24.4;15.7;11.7;9.6;8.4;33.6;65.5;57.9;3.7;3.9;33.8;7.5;7;2.3;2.9;1.8;-13.8;10480;33060;3.2
4109;29937;69106;20460;46.8;12.3;21.1;13.9;14.3;11.1;8.9;9.9;7.2;27;69.5;61.9;2.8;4.8;31.6;7.8;5.1;2.1;1.9;1.1;-14;11950;32570;2.7
4110;46415;106813;21130;48.8;12.8;22;18.2;14.6;11.4;8.3;8.6;6.9;28.4;72.8;65.5;3.2;4.1;29.3;8;4.8;1.8;1.9;1.1;-14.9;11810;35690;3
4111;91166;209919;22320;36.5;14.5;21;17.3;17.3;13.5;9.2;9.5;7.7;28.3;39.6;33.9;2.7;3;22.7;43.7;3.9;1.3;1.5;1.1;-9.9;11060;43120;3.9
4112;70014;155239;19850;44.9;15.9;27.4;19.8;19.2;15.8;9.7;8;7.7;32.4;67.9;59.7;3.2;5;32.1;8;6.6;2.4;2.5;1.7;-14.6;10980;33010;3
4113;37564;80653;19850;43.5;13.1;21.3;15.5;16.6;13.8;8.6;7.5;7.1;27.3;63.8;56.2;3.2;4.4;36.1;9;5.2;2;1.9;1.3;-14.1;11710;32430;2.8
4114;37990;82303;19120;41.7;16.8;29.1;21.9;21.4;17.1;10;7.7;8.4;34;63.9;55.5;3.8;4.6;35.3;7.6;6.8;2.3;2.7;1.8;-13.6;10860;31140;2.9
4115;22518;48687;19760;44.5;15.1;24.3;19;18.3;15.7;9.2;10.4;9.1;31;64.6;56.1;3.1;5.4;35.8;8.1;5.6;2.1;2.2;1.3;-14.1;11190;32310;2.9
4201;81912;198232;22750;57.1;8.6;14.9;11;10;7.8;5.4;6.3;5;21.1;77.2;70.7;2.7;3.8;27.4;7.7;3.6;1.8;1.1;0.7;-15.9;13200;36990;2.8
4202;56937;135353;23300;59.5;7.7;13.2;9.5;9.2;7;5.1;5;5;16.8;76.6;69;2.7;4.9;27.8;9.3;3.2;1.7;0.9;0.6;-16.9;13620;38770;2.8
4203;31889;76125;21740;52;10;17.2;13.6;11.7;8.6;6.3;7.5;5.8;23.5;73.4;66.2;2.8;4.4;29.9;7.8;4;1.9;1.3;0.8;-15.1;12670;35460;2.8
4204;35619;85069;22130;54.6;9.7;14.9;12.4;11.5;8.3;6.1;7.1;5;21.6;76.1;68.6;2.8;4.7;26.8;9;4.2;2;1.3;0.9;-16.1;12770;36510;2.9
4205;244149;551659;21300;54.6;17.2;25.8;21.5;20.9;15.9;10.5;6.8;5.1;28.6;75.6;67.1;3.1;5.4;26.6;10;6.1;2.2;2.2;1.7;-18.3;10530;39690;3.8
4206;16711;39671;23520;58.7;9;16.2;10.6;9.9;7.9;6.9;9.3;5;21.1;83.8;77.5;2.6;3.7;23;7;2.8;1.3;0.9;0.6;-16.6;13060;40290;3.1
4207;84593;192112;22310;56.7;11.4;20.4;15.4;13.7;10.4;6.5;5.7;5;22.9;73.9;65.5;2.8;5.6;28.9;9.9;4.2;1.8;1.4;1;-16.9;12190;38970;3.2
4208;179355;420515;21470;53.3;14.8;22.9;19.4;18.5;13.5;9;6.7;5.8;29.8;75;67.7;3.5;3.8;28.5;7.5;5.7;2.3;1.9;1.5;-16.7;11150;39030;3.5
4209;51196;120543;28410;68.5;8.5;13.5;9.9;9.4;8;6.7;5.6;5;20.6;89.4;83.9;3.2;2.3;23.3;6.7;2.3;0.9;0.8;0.6;-21.7;13390;56390;4.2
4301;129718;291658;21300;51.8;12.5;23.8;15;13.7;11.6;7.2;7.4;5;26.9;73.3;64.7;2.9;5.7;28.7;8.5;5.6;2.3;1.9;1.4;-16.1;11840;36120;3.1
4302;157267;357297;20670;49.4;13.8;21.5;17.2;16.6;13.4;9;7.5;6;29;71.8;64.4;3.5;3.9;30.5;6.5;6.1;2.4;2.2;1.5;-14.9;11570;34980;3
4303;20612;48680;28300;69;5.6;7;5;5.3;5.7;6.1;7.1;5;13.1;93.7;85.4;4.3;4;18;6.1;2.1;1.1;0.6;0.4;-19.9;14990;49180;3.3
4304;28042;65780;25820;64.6;7;7.9;6.7;7.3;6.8;6.6;7.5;5;14.8;90.1;81.4;3.6;5.1;18.7;7.2;2.8;1.4;0.8;0.6;-18.8;13990;46330;3.3
4305;31329;70198;20540;48.5;13;20.2;16.9;15.5;12.9;7.6;7.8;6;28;66.7;59.4;2.7;4.6;34.4;7.7;5.8;2.4;2.1;1.3;-14.6;11740;33630;2.9
4306;53805;115385;20770;48.8;11.9;19;14.9;13.4;11.6;8.1;9.6;6.9;24.6;66.3;58.1;2.7;5.5;34.9;8.8;4.8;2;1.7;1.1;-14.8;12080;34240;2.8
4307;22905;52609;22640;57;10.9;14;12.5;12.2;10.9;8.1;7.9;5.7;22;80.3;72.9;3.7;3.7;25.6;6.9;3.8;1.7;1.2;0.9;-16.6;12370;41390;3.3
4308;11800;26054;19590;42.9;14.8;19.4;20;18.8;14.2;9.7;8.7;8.2;31.4;62.7;53.4;2.9;6.4;35.6;8.9;6.2;2.4;2.3;1.5;-13.4;11360;31810;2.8
4309;50993;112455;19760;44.6;14.7;23.4;17.9;17.4;14.6;9.7;10.4;8.5;29.4;65;56.9;2.8;5.3;34.8;7.8;6;2.3;2.3;1.4;-13.6;11300;31950;2.8
5201;15720;39144;20290;44.1;10.1;15.8;10.6;9.8;11.1;6.8;10.2;5.7;24.5;73.2;65.7;3;4.5;26.3;8;5.9;3.1;1.6;1.2;-13.4;12640;30950;2.4
5202;15296;35903;19050;38.5;14.6;25;17.7;16;14;8.9;11;9.1;31;66.8;56.8;2.8;7.2;30.3;8.7;7.1;3.1;2.5;1.5;-12.9;11350;29660;2.6
5203;456900;1068856;22110;53.8;9.8;17.5;10.5;10.5;9.4;6.1;7;5;23;78.9;70.9;3.1;4.9;24.2;8.5;5.1;2.3;1.6;1.2;-16.7;12730;37240;2.9
5204;139404;309465;21570;52.6;9.7;16;11;11.4;10.5;6.3;6;5;22.1;65;57.1;3.1;4.8;36;10.5;4.7;2;1.6;1.1;-16.2;12780;35930;2.8
5205;194663;452480;20840;47.9;11.9;21.5;13.9;13.3;11.4;6.8;6.5;5;25.5;72.2;63.8;3.1;5.3;28.8;8.3;5.9;2.6;1.8;1.5;-15.2;12040;34990;2.9
5206;86559;210959;20370;43.9;9;12.7;9.6;10.8;9.6;5.3;6.2;5;23.3;73.1;65;2.8;5.3;27.1;8.3;5.3;2.9;1.3;1.1;-13.8;12980;31650;2.4
5207;41811;95296;19450;41.5;13.7;22;16.4;15.6;14.1;9.3;8.9;7.5;26.9;64.4;54.8;3.4;6.2;34.3;8.9;6.2;2.6;2.1;1.5;-13.8;11580;32190;2.8
5208;21458;50959;19280;37.6;12.5;16.2;12.7;15.8;12.3;8.5;10.4;7.9;25.2;67.7;58.5;2.9;6.3;30.4;8.1;6.2;3.2;1.7;1.3;-12.4;11940;29380;2.5
5209;93106;219253;20360;46;11;16.8;12.7;12.3;10.9;6.7;8.4;5.4;24.7;70.6;62.6;2.6;5.4;29.7;8.8;5.4;2.8;1.4;1.2;-14.5;12340;32580;2.6
5210;22395;51119;19970;44.2;11.9;15.6;13.9;13.3;12.6;8;9.5;7.6;24;66.6;57.8;2.6;6.2;32.5;9.5;5.1;2.5;1.5;1.1;-13.7;11960;31050;2.6
5211;14977;33491;20440;48.7;11.3;16.6;14.2;14.2;11.1;6.8;6.7;5.9;25.8;67.2;59.6;2.9;4.7;33.5;8.5;4.9;2.3;1.5;1.1;-14.1;12240;31720;2.6
5212;23183;50655;19540;41.9;14.3;21.9;17.7;18.2;15.3;8.9;8.3;8;30.6;61.4;53.8;2.9;4.7;38.1;8.5;5.5;2.3;1.8;1.4;-13.5;11420;31180;2.7
5213;180696;412390;20700;49;13.2;22.7;16;15.9;12.9;7.5;6.4;5.2;30.6;69.5;62.2;2.8;4.5;31.9;7.7;5.9;2.5;1.9;1.5;-15;11620;33560;2.9
5214;15048;35994;19850;45.9;11.8;17.6;14.3;12.5;11.9;7.3;9;5.6;24.5;70.8;63.2;3.1;4.5;28.2;9.3;5.7;2.9;1.5;1.3;-14;12050;30900;2.6
5215;62590;134252;20800;50;9.7;12.6;10.6;13;11.4;5.6;8.2;6.5;19.7;56.8;47.9;3.1;5.8;42.8;11.9;3.8;1.7;1.2;0.9;-15.3;12770;34290;2.7
5216;29339;67267;19530;41.7;12.7;16.6;14.5;14.6;13.4;8.7;10.8;8;27.9;64.6;55.4;3;6.2;34.6;8.6;5.6;2.5;1.9;1.2;-13.4;11870;31070;2.6
5217;24032;58835;20400;45.2;7.9;11.1;7.4;8.6;8.6;5;9.4;5;21.8;75.6;67.5;2.7;5.4;25.4;7.7;4.9;2.8;1.2;0.9;-13.6;13410;30520;2.3
5218;108740;253345;20640;46.7;9.8;13.8;9.8;11.3;10.3;6.3;8.9;5.5;23;69.8;61.7;2.9;5.2;31;8.4;5.2;2.5;1.6;1.1;-14.4;12750;32280;2.5
5219;35985;73016;22040;54.8;8.7;12.8;10.4;12.5;11.8;5;5.8;5.2;18.6;52.5;43.6;2.9;6;48.1;13.3;3.3;1.3;1.2;0.8;-17.2;13120;37880;2.9
5301;43264;94250;21420;50.8;10;16.7;10.8;12.2;11;6.5;7.8;5.9;21.5;62.6;53.5;3;6.1;38.2;10.8;4.4;1.9;1.5;1;-16;12660;36930;2.9
5302;23051;49938;19380;40.8;14.6;22.2;16.8;16.8;15.8;9;12.2;9.2;31.2;62.7;53;2.9;6.8;36.2;7.9;6.5;2.5;2.5;1.5;-13.3;11340;31080;2.7
5303;42598;90172;21260;50.7;11.6;20.3;15.1;14.5;12.3;7;7.8;7.2;25.6;58;48.7;2.8;6.5;43;10;4.6;1.8;1.7;1.1;-15.6;12150;36320;3
5304;15951;36062;19840;43.9;12.6;16.8;15;15.1;12.2;7.6;11.8;8.1;27.2;65.2;54;2.7;8.5;33.6;9;5.5;2.5;1.8;1.2;-13.3;11870;31120;2.6
5305;138372;306225;20820;48.7;11.1;18.4;12.9;13;11.4;6.8;8.9;6.1;25.6;65;55.2;2.9;6.9;36;9.1;5.1;2.2;1.7;1.2;-15.2;12290;34420;2.8
5306;198625;441673;21220;50;10.3;20.2;11.6;10.9;10.3;6.1;8;5;25.2;70.6;61.4;3.1;6.1;31.8;7.8;5.4;2.3;1.8;1.3;-15.6;12550;34980;2.8
5307;20501;41959;19080;39.3;16.8;17.8;18.2;20.3;19.3;12.9;13.6;12.9;31.3;57.6;46.3;2.9;8.4;40.5;8.7;6;2.1;2.6;1.3;-12.8;10690;30450;2.8
5308;33580;72201;20380;46.4;12.3;21.5;15;14.4;13.3;7.4;8.5;7.6;28.2;62.8;51.5;3.1;8.2;37.8;8.9;5.4;2.1;2.1;1.2;-14.9;11960;33530;2.8
5309;148581;313817;20950;48.9;10.7;16.9;12.1;13;12;6.6;8;6.7;23.7;62.8;53.5;3;6.3;38.1;9.8;4.6;1.8;1.7;1.1;-15.3;12440;34780;2.8
5310;29196;66767;19760;41.7;11.7;19.3;13.6;13.4;11.2;6.8;9.1;6.1;24.8;68.3;59.9;2.8;5.6;30.9;8.4;5.9;2.7;1.9;1.3;-13.5;12180;30860;2.5
5311;20074;45277;20100;44.3;12.5;19.2;14.8;13.8;12.9;7.6;12.6;8.2;27;65.3;57.5;3.1;4.7;34.2;8.3;5.7;2.4;2;1.3;-13.5;11860;31580;2.7
5312;334384;783111;21690;52.3;10.6;21.1;11.8;11;9.3;6.1;7.4;5;24.3;78.3;70.2;2.9;5.2;24.5;8.4;5.4;2.4;1.7;1.3;-16.6;12450;36320;2.9
5313;49720;105868;20880;49.1;10.7;17.4;13;12.7;11.6;6.9;6.8;5.7;21.2;63.1;53.3;3;6.8;36.7;11.4;4.9;1.9;1.8;1.2;-16.1;12450;36830;3
5314;21065;52281;20790;47.7;8.3;13.5;6.9;9.5;8.9;5.5;7.8;5;18.2;77.4;69.2;2.8;5.4;23.2;8.7;5.1;2.8;1.3;1;-14.4;13310;32940;2.5
5315;136202;296781;20830;48.6;11.7;21.8;13.7;13.5;12.4;7.2;8;5.8;26.5;65.1;56.1;3.4;5.6;36;8.8;5.3;2;2;1.3;-15.2;12070;34260;2.8
5316;17131;39018;20060;43.2;11.7;15.3;12.9;12.1;12.9;7.8;12.1;8.1;24.8;66.8;57.1;2.8;6.9;33.1;8;5.4;2.5;1.8;1.1;-13.3;12130;31210;2.6
5317;25364;57272;20080;44.6;12.3;21.5;12.6;14.2;12.3;7.9;11.2;7.6;28.5;66.9;56.4;2.9;7.6;32.3;8.7;5.6;2.4;2;1.2;-13.5;11920;31620;2.7
5318;158712;352502;21520;52;10.1;17.6;12;12;11.1;5.8;7;5.6;21.8;63.4;53.9;3.1;6.4;37.4;10.7;4.4;1.9;1.5;1;-15.9;12640;36590;2.9
5401;28304;62608;19020;40.1;14.6;22.9;16.2;16.5;14.9;10;12.4;9.4;31.4;63.4;54;3.1;6.3;34.9;9.1;6;2.4;2.2;1.4;-13.4;11340;30040;2.6
5402;35763;78587;19970;46.4;14.7;26.2;19.1;17.3;14.7;9;9.2;7;33.3;64.5;57;2.9;4.6;35.1;8.6;6.3;2.4;2.4;1.5;-14.5;11280;32590;2.9
5403;123105;266100;19850;44.4;15.5;25.6;18.7;17.6;15.4;10.3;12.4;8.9;31.2;64.9;55.8;3.1;6;34.8;8.4;6.2;2;2.6;1.6;-14.3;10990;33000;3
5404;29396;64392;18770;39.5;17.2;24;20.6;19.8;17.5;11.8;16.3;12;31.1;61.6;49.1;3.2;9.3;36.1;9.5;6.1;2.1;2.6;1.4;-13.3;10760;31970;3
5405;36420;79379;20930;49.8;12.6;19.7;15.7;14.4;12.8;7.9;9.9;7.2;26.6;67.9;56;3;8.9;32.7;10.6;4.9;1.7;2;1.2;-16.1;11780;36520;3.1
5406;55780;121448;19790;44.2;14.5;21.7;17.4;17.3;15.8;9.1;10.9;8.7;29;62.2;52.1;3.2;6.9;36.7;9.5;5.9;2.1;2.4;1.4;-14.3;11350;33130;2.9
5407;47312;95315;20930;50;12.2;18.5;16.8;17;15.5;7.5;8.1;8.1;23.3;49.3;38.6;3.1;7.6;49.9;12.9;4;1.3;1.7;1;-16.1;11950;36860;3.1
5408;50935;108061;20200;46.5;13.7;21.2;16.6;16.8;15.6;8.8;9.1;7.9;26.1;59.1;49.1;3.4;6.6;40.1;9.8;5.5;1.9;2.2;1.4;-14.5;11550;33610;2.9
5409;112559;244874;21680;53.1;11.3;20.9;12.9;13.8;12.2;6.7;6.3;5.3;22.7;65.4;56;3.3;6.1;35.4;11.2;4.8;1.8;1.8;1.2;-16.8;12210;37840;3.1
5410;98051;219793;20930;49.4;11.7;20;13.2;12.3;11.7;7.9;10.4;6.4;25.7;71.4;63.6;2.6;5.2;30.9;8;5.3;2.1;1.9;1.3;-15.6;12130;35030;2.9
